LEXEM,FREQ
ferreira-sp,2
ferrar,2
ferrament,2
fernandin,2
ferindo-s,2
ferend,2
fenomên,2
felip,2
felic,2
fedf,2
federação.,2
federaÇÕ,2
federal/4ª,2
federal/3ª,2
federal/2ª,2
fe,2
fder,2
fda,2
faça.,2
fazia-s,2
fazenda/m,2
fazem-s,2
fax-simil,2
favier,2
favel,2
faustin,2
fatm,2
fascin,2
fará.,2
farmácia.,2
farmacêutico.,2
farmacêuticas.,2
farmacêutica.,2
far-,2
fantasm,2
familiar,2
falência.,2
faltar-lh,2
falsificaçã,2
falsei,2
false,2
falk,2
falenc,2
falecer-lh,2
faisc,2
fairfax,2
fagund,2
facultativ,2
facultando-,2
faciend,2
fach,2
fac-sÍmile.,2
fabul,2
fa,2
f.9,2
f.7,2
f.6,2
f.5,2
f.39/4,2
f.260/26,2
f.2,2
f.11,2
f.1,2
exíguo.,2
exÉrcito.,2
exª.,2
exum,2
extraí-l,2
extrativ,2
extraordion,2
extraordinárias.,2
extraordinárias.,2
extraordinÁtio.,2
extranumer,2
extraia-s,2
extra-process,2
extra-petita.,2
extra-patrimon,2
extra-oficiais.,2
extinguem-s,2
extermin,2
exterioriza-s,2
extenuá-los.,2
extemporânea.,2
extemporÂne,2
extempest,2
extaordin,2
expõe.,2
expung,2
expropriação.,2
expropriar-s,2
expressÃ,2
expressiv,2
expressil,2
expostodi,2
expondo-s,2
expon,2
expo,2
explícito.,2
exploração.,2
exploraÇÃ,2
explod,2
expliqu,2
expliq,2
explicitud,2
explicitou-s,2
explicitação.,2
explicitaçã,2
explicações.,2
explicação.,2
explica-s,2
expediu-,2
exparg,2
expand,2
exort,2
exonerá-l,2
exoneração.,2
exoneraçã,2
exoneraÇÃ,2
existência.,2
existencial,2
eximir-s,2
eximindo-,2
exigü,2
exigíveis.,2
exigências.,2
exigÊncia.,2
exigu,2
exigir-lh,2
exigi-,2
exigenc,2
exeqüentes.,2
exeqüendo.,2
exeqüenda.,2
exequend,2
execuções.,2
executá-l,2
executÓri,2
executoriedad,2
executivo-judic,2
executar-lh,2
execuss,2
execr,2
excut,2
excluíss,2
exclusão.,2
excluir,2
exclui-s,2
excipi,2
exceções.,2
exceção.,2
exceção.,2
exceÇÃo.,2
excetuando-s,2
excedendo-s,2
exasperaçã,2
exarceb,2
examinar-s,2
exages,2
exagerad,2
exager,2
exacão.,2
ex.m,2
ex-vice-prefeit,2
ex-tfr,2
ex-tabel,2
ex-sócio-ger,2
ex-servidores.,2
ex-segur,2
ex-prefeito.,2
ex-ofici,2
ex-mulh,2
ex-lege.,2
ex-ibdf,2
ex-gestor.,2
ex-ferroviários.,2
ex-celet,2
ex-candidat,2
ex-,2
evolv,2
evocou-s,2
evidência.,2
evident,2
evicç,2
eventum,2
europé,2
eugêni,2
euclyd,2
eucalipt,2
eubank,2
etn,2
et-et,2
estético.,2
estático.,2
estágio.,2
estác,2
estÁ,2
estupefaci,2
estrépit,2
estritiv,2
estrepit,2
estratégico.,2
estratosfér,2
estoqu,2
estocolm,2
estipÊndi,2
estipendiár,2
estima-s,2
estigm,2
estev,2
estatuíd,2
estatutários.,2
estatutárias.,2
estatutária.,2
estanqu,2
estando-s,2
estagn,2
estados-menbr,2
estado-legisl,2
estado-impetr,2
estado-,2
estabilizou-s,2
estabilit,2
estabeleça.,2
estabelecê-l,2
essênc,2
essen-steel,2
esquerd,2
espíndol,2
espécies.,2
espécie..,2
espontânea.,2
espirid,2
espir,2
espinh,2
espig,2
espetácul,2
esperantina/p,2
esperantin,2
espelhou-s,2
espars,2
espalh,2
esmag,2
esgotaram-s,2
esforça-s,2
esfacel,2
escóli,2
escriv,2
escritóri,2
escora-s,2
escondendo-s,2
escolios,2
escoim,2
escobed,2
escleros,2
escarment,2
escanh,2
escandal,2
escanc,2
escalão.,2
escalrec,2
errônea.,2
errat,2
erradic,2
erq,2
erpen,2
ern,2
erdmann,2
erasm,2
eqüit,2
eqüidistânc,2
eqüidist,2
eqüidade.,2
equivocou-s,2
equivoca-s,2
equiparÁ,2
equiparou-,2
equiparaçõ,2
equipara-s,2
equilíbrio.,2
equac,2
epóc,2
epítom,2
epígrafe.,2
episód,2
enxut,2
enxot,2
enxert,2
envolvidos.,2
enviou-lh,2
envergonh,2
envered,2
envelop,2
enumero-,2
entredúv,2
entorn,2
entidade-recorr,2
entendendo-s,2
entenda-s,2
ented,2
entabul,2
enquadrá-l,2
enquadrou-s,2
enquadrando-s,2
enquadram-s,2
engendr,2
engaj,2
enfrentá-l,2
enfoc,2
enfit,2
enfileir,2
enfeix,2
enfatic,2
endurec,2
endo-prótes,2
endereçá-l,2
endereça-s,2
encurt,2
encontro-m,2
encontrem-s,2
encontrarem-s,2
encontra-,2
enclausurá-l,2
enclausur,2
encet,2
encerrou-s,2
encerrando-s,2
encefsegund,2
encastel,2
encarec,2
encar,2
encampam-s,2
enaltec,2
emérit,2
empresário.,2
empregatício.,2
empregatício.,2
empregatícia.,2
empregatic,2
empobrec,2
empen,2
empag,2
empacot,2
emoç,2
emop,2
emmanuel,2
ementari,2
embrionár,2
embriag,2
embrenh,2
embrafort,2
embeb,2
embasou-s,2
embargante-agrav,2
embaraço.,2
embaralh,2
emascul,2
emanuel,2
emancip,2
elétrica/eletrotécn,2
elucidação.,2
elucidar-s,2
eluc,2
eltr,2
eloy,2
ellwangen,2
elizabeth,2
elissandr,2
elis,2
eliminatóri,2
eliez,2
elien,2
elidindo-s,2
elevando-lh,2
eletrodomés,2
eletrobrás.,2
eletr,2
elenild,2
eleiçõ,2
eleiÇÃ,2
elastic,2
elastecendo-,2
elaboraÇÃ,2
elab,2
eir,2
einzelakt,2
ei-l,2
egydi,2
eguiluz,2
egrdi,2
egol,2
ega,2
efus,2
eficiência.,2
eficd,2
efetivação.,2
efetivando-s,2
efetiva.,2
edneid,2
edme,2
edm,2
edições.,2
ediçãqu,2
edith,2
edim,2
edilsom,2
edgard,2
ed./2,2
ecotur,2
econômico.,2
econômico-soc,2
econômico-seplan,2
econômico-profiss,2
econômico-financeira.,2
econômico-,2
econômica.,2
ecocardiogram,2
eccb,2
ec/1,2
ec-,2
ebtu,2
eann,2
eags-b,2
eags-,2
eagan,2
e70,2
e.e,2
e-stf.,2
e-rr,2
düsseldorf,2
dürr,2
dürig,2
dúctil.,2
dôbr,2
dór,2
dívidas.,2
décimo-terc,2
débitos.,2
débito.13.,2
dávil,2
dágua.,2
dágu,2
dÍv,2
dÉcimo-terc,2
d´angel,2
dw,2
dvd,2
duração.,2
durado,2
duplicat,2
duel,2
duartin,2
driv,2
drey,2
dramá,2
drainag,2
dr.,2
dpf/pr,2
dp,2
doutrinário.,2
dour,2
doubted,2
dott,2
dotaçõ,2
dotaçã,2
dors,2
dormitóri,2
dormit,2
dorm,2
dorav,2
dor,2
dopin,2
donizzett,2
donivan,2
donald,2
domínguez/angel,2
dominiqu,2
domic,2
dogmáticas.,2
doenc,2
documentá-l,2
documentação.,2
dn/tcu,2
dmitr,2
dme,2
dje-222,2
djalm,2
dj27/11/98,2
dj.22.9.200,2
dj-i,2
diógen,2
dizendo-s,2
divÓrcio.,2
divorciar-s,2
divisível.,2
divisíveis.,2
divisí,2
divin,2
divag,2
district,2
distribuídos.,2
distribuíd,2
distribuiÇÃo.,2
distribuir-se-,2
distribuindo-s,2
distorção.,2
distingui-l,2
distanciar-s,2
distanciando-s,2
distanciam-s,2
distanc,2
dissimulatóri,2
disposições.,2
disposição.,2
disponíveis.,2
disponí,2
dispensá-l,2
dispensá,2
dispensando-s,2
dispensando-lh,2
dispensa-s,2
dispensa,2
disjun,2
disfarçá-l,2
disfarçad,2
diseas,2
discórd,2
discutir,2
discriminaÇÃ,2
discriminaÇa,2
discriminatório.,2
discriminatori,2
discret,2
disciplinou-s,2
disciplinaçã,2
discept,2
disc,2
dirá.,2
diritt,2
dirimiu-s,2
dirime-s,2
dirigiram-s,2
dirigindo-s,2
diretor-superintend,2
diretor-,2
dir-se-,2
diplomaçã,2
diploma,2
dip,2
dionisi,2
diom,2
diogen,2
dinamiz,2
dinamarc,2
dimitri,2
diminuída.,2
diminuiÇÃ,2
dimenstein,2
dimed,2
dilucid,2
diligÊncia.,2
dilati,2
dilapid,2
digress,2
dignitatil,2
digne-s,2
diglad,2
digiram-s,2
digerem-s,2
difund,2
dificultando-lh,2
diferit,2
diferenças.,2
difere-s,2
diferanç,2
difamatórias.,2
dietikon/zh,2
dies,2
didático-científ,2
dictum,2
dickerson,2
diagnostic,2
diadema/sp,2
diadem,2
dia-a-d,2
devolvam-se-lh,2
devolva-se.,2
deveste-s,2
deverã,2
devera,2
dever-s,2
devast,2
devag,2
deusdet,2
detran/rs.,2
detran/rj,2
detran-mg,2
detiv,2
detinh,2
detid,2
determinar-lh,2
determinando-,2
detent,2
detenho-m,2
detenacrescente-s,2
desígni,2
desvirtuá-l,2
desviou-s,2
desvend,2
desvali,2
desvalendo-s,2
destru,2
destroç,2
destituÍd,2
destinação.,2
destinatária.,2
destina-,2
destil,2
dessume-s,2
desserv,2
dessemelhanç,2
desqualificando-s,2
desprovê-lo.,2
desproposit,2
desproporcion,2
desprimor,2
desprepar,2
despolu,2
despersonalização.,2
desperson,2
desord,2
desocupaÇÃo.,2
desobediência.,2
desobediênc,2
desnutr,2
desnecessários.,2
desnecessárias.,2
desnecessári,2
desmont,2
desment,2
desmat,2
desmanch,2
deslocar-s,2
desligar-s,2
deslegaliz,2
desistência.,2
desistênc,2
desinteress,2
desincum,2
desincorpor,2
desimpedid,2
desimped,2
desguarnec,2
desgast,2
desfrald,2
desestimulá-l,2
desestatização.,2
desequipar,2
desequilibrou-s,2
desequilibr,2
desenvolver-lh,2
desenh,2
desenfre,2
desempreg,2
desembaraço-alfandeg,2
desdobra-s,2
descuidando-s,2
descrimin,2
descrenç,2
desconvoc,2
desconstituiu-s,2
desconstituir-s,2
desconsol,2
desconsideração.,2
desconhecia-s,2
desconfigur,2
desconfianç,2
descobrir-s,2
descobr,2
descentral,2
descartando-s,2
descarg,2
descaracterizaÇÃo.,2
descaracterizar-se-,2
descalabr,2
desbarat,2
desavenç,2
desassist,2
desarticul,2
desapropriação-sanção.,2
desapropriação-sanç,2
desapropriatóri,2
desapropriatór,2
desampar,2
desalent,2
desajust,2
desagreg,2
desagrad,2
desafia-,2
desaconselh,2
desabrig,2
desabonatórias.,2
desa,2
ders,2
derrogou-s,2
derrogatóri,2
derram,2
dermerv,2
derivaçã,2
der/p,2
der/mg,2
depósitos.,2
depreender-s,2
depreci,2
depen,2
deoclíde,2
denúncias.,2
denunciação.,2
denunciaÇÃ,2
denota-s,2
denominação.,2
denominam-s,2
denominadoloc,2
denn,2
denegr,2
denegou-s,2
denegatório.,2
denegatória.,2
den,2
demétri,2
demor,2
demonstração.,2
demonstraÇÕ,2
demonstraÇÃo.,2
demonstrando-s,2
demonstrado-,2
demonstra-s,2
demolitór,2
demokratisch,2
demográficos.,2
demarcação.,2
demarcaçã,2
demarcatóri,2
delong,2
delm,2
delinqüir.,2
delimitaçã,2
delimita-s,2
deliberou-,2
deliberações.,2
deliberaçõ,2
deliberaça,2
deliberad,2
delegat,2
delect,2
delcídi,2
dekalb,2
deixou-s,2
deit,2
degravaçã,2
degradierung,2
defrontamo-n,2
defronta-s,2
defluíss,2
defluindo-s,2
deflaÇÃo.,2
defla,2
defiro-,2
define-lh,2
deficiência.,2
deficit,2
defesa.,2
deferitór,2
deferindo-s,2
defendê-l,2
defendendo-s,2
deduz-s,2
dedutiv,2
dedicarem-s,2
decretou-s,2
decretou-,2
decreto-lei.n.,2
decorrência.,2
decol,2
declinando-,2
declarou-lh,2
declaro-m,2
declaraça,2
declararessalt,2
declarar-lh,2
decisórias.,2
deciso,2
decisiom,2
decidiu-,2
decidir-s,2
decidid,2
decant,2
decadência/prescr,2
decadência-,2
dec.-l,2
debruçando-s,2
deboch,2
debald,2
de17/09/2004,2
dd,2
dcível,2
daç,2
datiloscópica.,2
datiloscóp,2
dataprev,2
data-29-06-01,2
data-02-08-96,2
dasp,2
dare-uvip-trf/sp,2
darcy,2
daqu,2
damascen,2
damas,2
dalv,2
dalgum,2
dal,2
daia-sant,2
dahil,2
d03070/mp,2
d.m.,2
côrre,2
côo,2
cônsci,2
cônjuges.,2
cônjuge.,2
cônjuge-v,2
cômod,2
cópia.,2
cód.civil,2
cícer,2
céz,2
câncer.,2
cássi,2
cármén,2
cà,2
cyren,2
custódi,2
custodiá-l,2
custeá-la.,2
custeio.,2
curvo-m,2
curvar-s,2
curitiba/seç,2
curitiba/pr.,2
curiaú,2
cumprindo-,2
cumprim,2
cumprida.afastad,2
cumpri-,2
cumpre-m,2
cumpre-,2
cumpra-s,2
culpável.,2
culpos,2
cuidou-s,2
cuidar-,2
cubatão/sp,2
ctp,2
csc,2
crível,2
crítéri,2
créditos-prêmi,2
cruj,2
crueldad,2
cronobiológ,2
cromá,2
cromonológica.,2
crivell,2
critic,2
criteri,2
cristóv,2
cristov,2
cristaliz,2
crist,2
crispim,2
criou-s,2
criminal/mg,2
criciúma.,2
crfb/88.,2
crfb/88,2
crfb,2
cressol,2
crenç,2
creditíci,2
creditíc,2
credfac,2
cre,2
crack,2
cr/88,2
cpu,2
cprciv,2
cppm,2
cpf,2
cpen,2
cpcirsnr,2
cpc/39,2
cpc-,2
coxim,2
cour,2
county,2
cotriguaçu,2
coteja-s,2
costur,2
cosern,2
corê,2
corrupt,2
corro,2
corrigi-lo.,2
correspondência.,2
corrent,2
correlação.,2
correlaÇÃ,2
correlaÇa,2
correição.,2
corre-s,2
corporation,2
coronéil,2
coronár,2
coronari,2
coref/stn,2
coref,2
cordioll,2
copem/stn,2
copel,2
copas,2
coordenadora-ger,2
cooperation,2
cooperat,2
cooley,2
convênio.,2
convêm,2
convÊni,2
convocaçã,2
convivia-s,2
convid,2
convertê-l,2
converter-se-,2
conveniência.,2
convencem-m,2
conven,2
convalidação.,2
contém.,2
contÉm,2
contund,2
contumél,2
contumeli,2
contraír,2
contravençõ,2
contravençã,2
contratual-,2
contratação.,2
contrast,2
contrariá-l,2
contrar,2
contrapõem-s,2
contrapô,2
contraprestação.,2
contrapondo-s,2
contrapes,2
contran,2
contramand,2
contrafort,2
contradiÇÃo.,2
contradicti,2
contra-senso.,2
contra-razÕes.,2
contra-garant,2
contra-chequ,2
continênc,2
continh,2
contestando-,2
contentieux,2
content,2
conte,2
contavel,2
contando-s,2
contam-s,2
contagem-mg.,2
conta-mov,2
conta-matriz,2
conta-depósit,2
conta-corrente.,2
conta-convêni,2
conta-,2
consumação.,2
consumaÇÃ,2
consuma-s,2
consulex,2
constrói-s,2
constró,2
constrição.,2
constriçã,2
constrit,2
constituída.,2
constituí,2
constitution,2
constituição-cidadã,2
constituem-s,2
constitucionalizou-s,2
constitucionalidade/inconstitucionalidad,2
constitucionalidade/inconstitucional,2
constitucional.,2
constitucional-jurisdic,2
constituciona1,2
constatar-s,2
consp,2
consort,2
consorci,2
consolidar-,2
consistência.,2
consistir,2
consistent,2
consignar-s,2
conservá-l,2
conservatór,2
conservar-se-,2
conseqüência.,2
consequÊnc,2
consecução.,2
consectários.,2
consectár,2
consagrar-s,2
conquist,2
conqu,2
conlui,2
conjugue-s,2
conjugam-s,2
conjugad,2
conject,2
conhecê-l,2
conheceu-s,2
conhece.,2
congên,2
congruênc,2
congres,2
congregaram-s,2
confusão.,2
confundindo-s,2
confundem-se.,2
confrontando-s,2
conformando-s,2
conflu,2
confiá-l,2
confissÃ,2
confiscatória.,2
confiscatór,2
confirmatóri,2
confirmatór,2
confirmando-s,2
configurar-se-,2
conferiu-s,2
confederaçã,2
conexÃ,2
condômin,2
conduçã,2
condomínio.,2
condomini,2
condições.,2
condições.,2
condition,2
condidat,2
condicionar-s,2
condicionando-,2
condiciona-s,2
condená-l,2
condenatório.,2
condenatórias.,2
condena-l,2
conda,2
concurso.d,2
concubin,2
concretização.,2
concretizar-s,2
concov,2
concordânc,2
concordÂnc,2
conclusÃ,2
conclusa,2
conclui-,2
conclamou-s,2
conciliaÇÃ,2
conch,2
concessõ,2
concessór,2
conceituou-,2
concedido-,2
concedeu-,2
conceder-se-,2
conceder-lh,2
concedendo-lh,2
comíci,2
comércio.,2
comunit,2
comuniquem-s,2
comunicações.,2
comunicação.,2
comunicaÇÃ,2
comung,2
compõe-s,2
compô,2
compêndi,2
compus,2
compulsÓria.,2
comprová-los.,2
comprová-la-,2
comprovando-,2
compromissária.,2
compromissár,2
comprometer-m,2
comprometem-s,2
comprobatár,2
comprobatÓri,2
compreensÍ,2
compreensibil,2
compreensi,2
compreendê-l,2
compreender-s,2
compre,2
compra/vend,2
composiÇÃ,2
composica,2
comportament,2
comporta-s,2
compor-se-,2
complexibil,2
completou-s,2
complent,2
complementá-l,2
complementações.,2
complementaÇÃo.,2
comple,2
complac,2
competên,2
competi,2
compet4,2
compendi,2
compatibiliza-s,2
compareç,2
comparativ,2
compact,2
common,2
commerci,2
comissão.,2
comissÕ,2
comind,2
cominaçã,2
cominatório.,2
cometeu-s,2
comercialização.,2
comercializaÇÃ,2
comentário.,2
comemor,2
combinatór,2
combal,2
comag,2
comadr,2
colômb,2
coloniz,2
colocá-l,2
colocando-m,2
coloca-s,2
colin,2
coligação.,2
coligaÇÃ,2
colher-,2
colex,2
colangit,2
cognomin,2
cogitando-s,2
cogen,2
coev,2
codex,2
cobranÇa.,2
coat,2
coadunando-s,2
co-réus.,2
co-réu.,2
co-rÉus.,2
co-rÉu,2
co-proprietário.,2
co-propriet,2
co-partícip,2
co-imput,2
co-habit,2
co-denunci,2
co-autoria.,2
co-,2
cnt,2
cnen,2
cnd,2
cnbb,2
cmn,2
clóvil,2
clínica-ambulator,2
cléb,2
clé,2
clinic,2
clebson,2
claúsul,2
claÚsul,2
claus,2
claudic,2
classificá-l,2
classificação-sob,2
classificaÇÃ,2
classificando-,2
classif,2
cladem,2
cj/mg,2
civil-cpc,2
civil-,2
cite-se.,2
citar-s,2
citando-s,2
citand,2
cisã,2
cist,2
ciset,2
cirúrgico.,2
circunstâncias.,2
circunspect,2
circunscriçõ,2
circular/bacen,2
circ,2
ciperáce,2
cinz,2
cingia-s,2
cineid,2
cilindr,2
cign,2
cigarr,2
cientificando-,2
cidadãos.,2
cidada,2
chác,2
chuv,2
chumb,2
christoph,2
chocar-s,2
chinaech,2
chiment,2
chimaij,2
children,2
chicot,2
chic,2
chibéri,2
cheis,2
chegou-s,2
chegar-se-,2
chegando-s,2
chaïm.,2
chas,2
channel,2
cgc,2
cg,2
cfr,2
cetr,2
cessã,2
cesan,2
certifique-s,2
cerrado/cerr,2
cerp,2
ceron,2
cepis,2
cep,2
ceolin,2
centrar-s,2
centraliz,2
central,2
centra-s,2
cemil,2
cemg,2
celulos,2
celp,2
celebraçã,2
ceg,2
cecíl,2
ceará,2
cea,2
cdecis,2
cdc-,2
ccs-l,2
ccrr,2
cciv,2
cb/67-69,2
caymm,2
cayman,2
cax,2
cavin,2
cavalc,2
cav,2
cauc/siafi/convcon,2
catól,2
catálog,2
catorz,2
cativ,2
categoriz,2
categoric,2
catarina.,2
catalog,2
casuísm,2
castro/pr,2
castro/p,2
castill,2
castel,2
castanh,2
cassin,2
cassilând,2
cassação.,2
cassação.,2
cassaÇÃo.,2
cassaÇÃ,2
casl,2
casc,2
casagrand,2
carência.,2
carvo,2
carus,2
cartorária.,2
cartor,2
cartilh,2
carta-mã,2
carta-convit,2
carta-cidadã,2
carta-avis,2
carro-chef,2
carret,2
carreg,2
carnaval,2
carlin,2
carhp,2
careç,2
cardoz,2
carcerário.,2
carcerária.,2
carcerár,2
caravel,2
caraguatatuba/sp,2
características.,2
caracterÍs,2
caracterizá-l,2
caracterização.,2
caracte-r,2
caput¸,2
capp,2
capot,2
capitÃo.,2
capitÃ,2
capitalizaçã,2
capez,2
capa-d,2
caníb,2
cans,2
canon,2
canguçu/r,2
canguçu.,2
campu,2
campo/sp,2
camping,2
campinas/sp,2
campinas-sp,2
campell,2
caminhar-s,2
camach,2
calot,2
calm,2
calendari,2
calcular-s,2
calcula-s,2
calcin,2
cajuru/mg,2
caiç,2
cahal,2
cafelândia-sp,2
cae,2
caducando-s,2
cadern,2
caden,2
cacciol,2
cacau,2
cac,2
cabível.,2
cabÍ,2
cableinvest,2
caber-me-,2
cabeleir,2
cabañas.,2
cabanã,2
caarapó/m,2
caamañ,2
c.s.l.l,2
c.r.,2
c.pr,2
c.p.m,2
c.n.,2
c.l.t.,2
c.h.bec,2
c.f./88,2
c.d.c,2
bülach,2
bíbl,2
bÁs,2
buscar-s,2
burg,2
bundeswahlgesetz,2
bundesrechtswidrigen,2
bulgár,2
buchain,2
btrata-s,2
btn-fisc,2
btm,2
bsb,2
brüneck,2
brühl,2
britto-presid,2
bringel,2
brech,2
brav,2
braun,2
brat,2
brasíbrasíl,2
brasil/paragu,2
brasil-jap,2
brasil-bnb,2
brasil-asvasb,2
brasil-aabnb,2
brancaglion,2
brad,2
bra-s,2
bouc,2
bottesin,2
botelh,2
bormann,2
borell,2
bordon,2
borborem,2
booksell,2
bonópolis/g,2
bonn,2
bonito/rj,2
bonavid,2
bolívia.,2
boavent,2
boa-fÉ.,2
blu,2
blott,2
bloqueio/saque/depósit,2
blog,2
blitz,2
bitencourt,2
bitell,2
bimestr,2
bill,2
bifront,2
bickel,2
bibliotec,2
bibi,2
beóci,2
bevilaqu,2
beten,2
bet,2
best,2
bess,2
berthold,2
bernd,2
bernadin,2
bergmann,2
bergisch,2
bergheim,2
berdej,2
benígn,2
beníci,2
benéfica.,2
benfeitor,2
beneficiá-l,2
benedit,2
benayon,2
beltrão/pr,2
belin,2
belgo-mineira.,2
belford-rox,2
beir,2
bedrohlich,2
bcn,2
baxt,2
bauru,2
bat,2
basta-m,2
basilé,2
basenado-s,2
basei,2
basear-s,2
barnabé,2
bariátr,2
barg,2
barcarena/p,2
barbári,2
barbosa-r,2
barat,2
barach,2
banrisul,2
bank/ny,2
bangu,2
banerj,2
bandeir,2
banco/agrav,2
banco-recorrente.,2
baltaz,2
ballester,2
ballador,2
bald,2
baixando-s,2
bag,2
baden-baden,2
bacár,2
back,2
bacalhau,2
bac,2
b.n.h,2
aör,2
aéreo.,2
açúcar.,2
açôes.,2
aymoré,2
aymon,2
ayde,2
avoqu,2
avocatór,2
avocando-s,2
avm,2
avivou-m,2
averbou-s,2
averbações.,2
averbação.,2
aventad,2
avenc,2
aven,2
avelin,2
avantaj,2
avanc,2
avaliaçã,2
avalia-s,2
av,2
auxílio-transport,2
auxílio-paletó,2
auxílio-cesta-,2
auxílio-alimentação.,2
auxil,2
autônomos.,2
autônomo.,2
autônomas.,2
autárquica.,2
autorizá-la.,2
autorização.,2
autorizaÇÃ,2
autorizar-s,2
autorizando-s,2
autoritári,2
autorit,2
autora/recorr,2
autor/impetr,2
autonôm,2
automóvel.,2
autoexecutoriedad,2
autodeclar,2
auto-revog,2
auto-lanç,2
auto-incriminação.,2
auto-incriminaçã,2
auto-incriminar.,2
auto-incriminar-se.,2
auto-imun,2
auto-contenç,2
auto-aplicáveis.,2
auto-aplicÁvel.,2
auto-administração.,2
autenticação.,2
autenticatóri,2
aut-aut,2
austrália.,2
auspíci,2
auslieferung,2
auríf,2
aury,2
augsburg,2
auf,2
audiência.,2
auditoria/1,2
audaz,2
aubonne/vd,2
atípicos.,2
atualizá,2
atualizem-s,2
atuaca,2
attrac,2
atrás,2
atribuídos.,2
atribuí,2
atribuÍd,2
atribuiçãd,2
atribuiÇÃ,2
atribui-s,2
atrele-s,2
atravregistre-s,2
atravess,2
atrapalh,2
atorment,2
ator,2
ativo-,2
atividades-fim,2
atir,2
atingindo-s,2
atic,2
ateve-s,2
atenuação.,2
atenuando-s,2
atentar-s,2
atentando-s,2
atendo-s,2
atendo-m,2
atenda-s,2
atala,2
atahid,2
ataca-l,2
assídu,2
assunção/paragu,2
asssim,2
associaÇÕ,2
associados/fili,2
assoalh,2
assint,2
assino-lh,2
assinalando-lh,2
assimetr,2
asseverou-s,2
asseverando-s,2
assertionil,2
assentava-s,2
assenhorar-s,2
assemelham-s,2
assemelha-s,2
assegurando-se-lh,2
assecuratóri,2
assassinat,2
assassin,2
assassev,2
assalc,2
aspir,2
asp,2
ary,2
arts.33,2
articulou-s,2
articular-s,2
arti,2
art.6,2
art.4,2
art.33,2
art.3,2
art.226,2
art.17,2
art.15,2
art.10,2
art-43,2
art-226,2
art-165,2
arrima-s,2
arrim,2
arriet,2
arrendatário.,2
arremess,2
arremat,2
arred,2
arranj,2
arranc,2
aron,2
armazém,2
ariquemes-,2
aripuanã,2
arinos-mg,2
argüente.,2
argúi-,2
argÜ,2
argumentou-s,2
argumentandum,2
arec,2
arcosen,2
archer-m,2
arch,2
arcanj,2
arcabouc,2
arbítrios.,2
arbritr,2
arbitrári,2
araújo/vid,2
araçuaí,2
arapongas/pr,2
arag,2
aracaju,2
ara,2
aquinho,2
aquin,2
aquiescenc,2
aquidam,2
aquavi,2
apõ,2
apóstol,2
apói,2
apurou-s,2
apurações.,2
apuração.,2
aptida,2
aproxima-s,2
aproveitá-l,2
aproveitar-s,2
aprovação.,2
aprovação.,2
aprouv,2
apropriad,2
apresentará.,2
apresentar-s,2
apresen,2
apreensões.,2
apreensão.,2
apreensÃ,2
apreciou-,2
apreciaÇÃo.,2
apreciar-lh,2
aprecia-s,2
applying,2
appellieren,2
app,2
aposentarem-s,2
aposentar-se.,2
apos,2
apontava-s,2
apontando-s,2
apoli,2
apodí,2
aplique-,2
aplicáveis.,2
aplicá-la.,2
aplicÁ,2
apliccabl,2
aplicando-lh,2
aplicaca,2
apicum,2
aperj,2
aperfeiçoar-s,2
aperfeiçoando-s,2
apequen,2
apense-s,2
apensaram-s,2
apendicul,2
apenaçã,2
apenar-s,2
apelação-cível.,2
apelação-crim,2
apelante-au,2
apelaca,2
apc,2
apanági,2
apag,2
apadec,2
apa,2
ap-336,2
ao-993,2
anômala.,2
análogos.,2
análogas.,2
anvis,2
anuência.,2
anunc,2
anulável.,2
anulÁ,2
anulação.,2
antár,2
antt,2
antropológica.,2
antonina/pr.,2
antonin,2
antijurídico.,2
antijuridic,2
antiisonôm,2
antieconôm,2
antiagreg,2
anti-process,2
anti-isonÔm,2
antevist,2
antevendo-s,2
antepor-s,2
antecit,2
antecipação.,2
antecipatória.,2
antecipar-s,2
antecipada.ass,2
antecipaca,2
antagôn,2
antagoniz,2
anote-se.,2
anotações.,2
anotando-s,2
anoreg,2
anon,2
ano-exercíci,2
ann,2
anj,2
angélica.,2
anglo-americano.,2
angioplast,2
anexou-s,2
anexoi,2
anem,2
anel,2
ane,2
andré/sp,2
andress,2
andre/sp.,2
andre,2
anc,2
anatoc,2
anastáci,2
anap,2
anamatr,2
anamag,2
analógica.,2
analítica.,2
analogic,2
analisou-s,2
analisei-,2
analfabet,2
anacrôn,2
ams-67.851-,2
ams-64.374-rn,2
amr,2
ampliar-s,2
ampliar-lh,2
ampará-l,2
ampara-s,2
amostr,2
amort,2
amiúd,2
aminth,2
amigável.,2
americana/sp.,2
americana/sp,2
ameir,2
ameaçando-,2
ameaÇ,2
amealh,2
ame,2
ambulâncias.,2
ambit,2
amaury,2
amapÁ.,2
amaporã.,2
amapa,2
amambaí.,2
amambaí,2
amaerj,2
amadurec,2
alíquotas.,2
alíquota-tet,2
alíquota-,2
alçou-s,2
alçar-s,2
alçada/mg,2
alvorec,2
alusÃ,2
aludir-s,2
alto-rj,2
alterá-la.,2
altero-,2
alteração/supress,2
alterar-lh,2
alterando-s,2
alteraca,2
alterac,2
altam,2
alta,2
alriên,2
aloj,2
almir,2
almen,2
aliás.,2
alinhou-s,2
alinhe-s,2
alinharam-s,2
alimentícia.,2
alimentÍc,2
alienígena.,2
